Ending Spin,Theta,Collision Count,Min Adiabaticity
0.9430728775325835,47.64531841184911,41,0.3269481303328938
0.9913077901168682,42.53107151995029,14,0.39223307674482305
0.9885653139934097,40.45457663850402,12,0.34711042196410125
0.9823687683890565,31.118290859334447,10,0.29120981184481803
0.9071101834971977,38.4943219743275,11,0.37682998836795956
0.9897420727443788,26.064134583183154,7,0.390141667635792
0.8401708686061401,52.482590655893326,18,0.44545084539982066
0.9982943050134655,26.654697730540317,9,0.3827596652615617
0.9846650517407676,37.80282495134157,18,0.36206380117051074
0.9072217425328511,52.77312899187188,18,0.49396792845307197
0.9528585222326925,50.020264269044624,17,0.3733568566987464
0.9904002308555374,32.507629885153584,9,0.25924141960991903
0.9954207107660741,28.43807201209695,9,0.2720544762988457
0.9922253823010038,29.577142758781854,9,0.34441558415922213
0.9827130401442147,47.31298323983719,24,0.36874909746333234
0.994728568031258,26.9183610709467,7,0.35060308468362084
0.9948301668499101,30.4221802296721,11,0.1944428948215533
0.9685484617467387,34.409981160402914,10,0.29827437614641783
0.9707049549370135,31.728778503439806,9,0.30716147937605826
0.9936633960176491,33.245151642422194,10,0.26140836879446383
0.9500275781743818,34.00445360430661,14,0.2950509903761609
0.9637124655278131,38.67495054589137,13,0.31181854748131155
0.9969691648096226,29.613372768151496,8,0.3249820985025349
0.9450028993020857,51.44343825187083,17,0.36856483552893293
0.9546562266246602,49.89091066650803,17,0.2713557807335173
0.9817834342585093,43.35384756445575,13,0.3833408903209618
0.9646722895363808,51.89070066956093,19,0.3064895559724507
0.9893793720456743,28.54415436661531,8,0.3257287131964717
0.9968312651011394,23.86209605309498,8,0.3391881736799752
0.9155160552933825,49.23469502264917,17,0.38562987468993654
0.9784447820438288,40.010316773602746,12,0.502032513868053
